,id,budget_adj,revenue_adj,vote_average,runtime,type,production_company
428,318225,0.0,0.0,7.2,95,original,Beachside Films
429,352552,0.0,0.0,6.8,64,original,Matador Films
430,343981,0.0,0.0,6.0,90,original,Salon Pictures
431,319067,919999.5952,0.0,7.2,87,original,Motto Pictures
432,332177,0.0,0.0,5.9,90,original,WWE Studios
433,347258,0.0,0.0,4.7,80,original,Instinct Entertainment
434,312793,0.0,0.0,3.9,90,original,Splendid Film
435,306943,0.0,0.0,4.0,95,original,BCDF Pictures
436,324325,0.0,0.0,7.4,90,original,Small Package Films
437,321640,0.0,0.0,8.4,240,original,Blumhouse Productions
438,309919,1839999.1904,0.0,4.2,89,original,Myriad Pictures
439,330916,0.0,0.0,6.8,81,original,Whitewater Films
440,273599,0.0,0.0,6.5,98,original,Seven8 Media
441,253303,0.0,12589.2744607,6.1,97,original,Sob Noisse Movies
442,356846,0.0,0.0,7.0,90,original,BBC Films
443,367735,0.0,0.0,6.7,62,original,3 Arts Entertainment
444,157336,151980023.377,572690645.123,8.0,169,original,Paramount Pictures
445,118340,156585478.631,712291130.17,7.9,121,original,Marvel Studios
446,100402,156585478.631,658365092.86,7.6,136,original,Marvel Studios
447,245891,18421821.0154,72526614.4654,7.0,101,original,Thunder Road Pictures
448,131631,115136381.346,692752790.215,6.6,123,original,Lionsgate
449,122917,230272762.693,879752289.142,7.1,144,original,WingNut Films
450,177572,151980023.377,600648487.707,7.8,102,original,Walt Disney Pictures
451,205596,12895274.7108,215126072.495,8.0,113,original,Black Bear Pictures
452,198663,31317095.7262,320834306.773,7.0,113,rearrange,Ingenious Media
453,194662,16579638.9139,95070499.3879,7.3,119,original,Worldview Entertainment
454,210577,56186554.0971,340186892.137,7.9,145,rearrange,Twentieth Century Fox Film Corporation
455,228150,62634191.4525,195103577.61,7.4,135,original,Columbia Pictures
456,181533,116978563.448,321851579.072,6.1,97,original,Twentieth Century Fox Film Corporation
457,157350,78292739.3156,265963102.014,6.9,139,rearrange,Summit Entertainment
458,127585,230272762.693,687133923.876,7.6,131,original,Twentieth Century Fox Film Corporation
459,240832,36843642.0309,426796807.314,6.3,89,original,Universal Pictures
460,98566,115136381.346,439544649.428,5.8,101,original,Paramount Pictures
461,225886,36843642.0309,116121496.515,5.3,97,original,Escape Artists
462,242582,7829273.93156,35643660.2685,7.6,117,original,Bold Films
463,91314,193429120.662,226127852.964,5.9,165,original,Paramount Pictures
464,120467,27632731.5231,160822790.372,7.9,99,original,Fox Searchlight Pictures
465,244786,3039600.46755,12888912.7349,8.2,105,original,Bold Films
466,119450,156585478.631,652316682.156,7.4,130,original,Ingenious Media
467,156022,50660007.7924,177154121.56,7.2,132,original,Columbia Pictures
468,227159,38685824.1324,98230083.939,6.1,108,original,New Line Cinema
469,102382,184218210.154,650030010.989,6.6,142,original,Columbia Pictures
470,137113,163954207.037,341302234.843,7.7,113,original,Village Roadshow Pictures
471,228967,40528006.2339,10413095.5199,6.1,112,original,Columbia TriStar
472,190859,54160153.7854,499514514.092,7.5,134,original,Village Roadshow Pictures
473,147441,128952747.108,246881718.093,5.6,153,original,Scott Free Productions
474,124905,147374568.123,487327232.333,6.2,123,original,Toho Company
475,102651,165796389.139,698565011.988,7.0,97,original,Walt Disney Pictures
476,254904,13816365.7616,29987149.8588,6.0,108,original,Irish Dreamtime
477,242512,4605455.25386,94439261.8745,4.9,89,original,Universal Pictures
478,82702,133558202.362,561057788.331,7.7,102,original,DreamWorks Animation
479,270303,1842182.10154,12434729.1854,6.6,100,original,Northern Lights Films
480,138103,82898194.5694,189903685.193,6.2,127,original,Davis-Films
481,137106,55265463.0463,432139714.775,7.5,100,original,Village Roadshow Pictures
482,72784,11974183.66,0.0,6.4,108,original,Dark Castle Entertainment
483,68737,87503649.8233,105168898.624,5.1,102,original,Legendary Pictures
484,266856,13816365.7616,111638022.27,7.8,123,original,Working Title Films
485,193893,15658547.8631,125840630.063,6.4,104,original,Twentieth Century Fox Film Corporation
486,49017,64476373.554,198522018.221,6.1,92,original,Universal Pictures
487,270946,121584018.702,344075490.78,6.5,92,original,DreamWorks Animation
488,224141,46054552.5386,196102469.537,5.6,125,original,Walt Disney Pictures
489,53182,101320015.585,310941963.895,6.1,102,original,Legendary Pictures
490,227156,23027276.2693,61695098.5982,6.3,94,original,The Weinstein Company
491,187017,46054552.5386,173571884.248,7.0,112,original,Columbia Pictures
492,169917,25790549.4216,48985095.8257,6.2,113,rearrange,Double Feature Films
493,116149,50660007.7924,238753457.085,7.1,95,rearrange,The Weinstein Company
494,284276,6447637.3554,2174033.70641,6.1,102,original,Echo Films
495,212778,10132001.5585,42340653.5509,7.2,115,original,Open Road Films
496,238636,8289819.45694,100198906.849,6.6,104,original,Universal Pictures
497,218043,14737456.8123,18129765.1494,3.8,110,original,Stoney Lake Entertainment
498,85350,3684364.20309,40849467.0107,7.6,164,original,Detour Filmproduction
499,241239,18421821.0154,11059604.723,6.4,125,original,Participant Media
500,184315,92109105.0771,224193561.758,5.6,99,original,Paramount Pictures
501,86834,115136381.346,334022131.055,5.5,139,original,Paramount Pictures
502,205587,46054552.5386,77113179.0629,7.2,141,original,Village Roadshow Pictures
503,232672,36843642.0309,113749780.09,6.7,117,original,Happy Madison Productions
504,195589,16579638.9139,246997381.338,6.2,96,original,Universal Pictures
505,249164,10132001.5585,72650912.0183,7.2,106,original,New Line Cinema
506,243683,41449097.2847,79366405.4145,6.7,112,original,Summit Entertainment
507,200727,0.0,4089120.16462,7.6,102,rearrange,Constantin Film
508,222935,11053092.6093,281072099.323,7.8,125,rearrange,Fox 2000 Pictures
509,244267,0.0,309921.348035,7.5,106,original,Verisimilitude
510,168530,23027276.2693,141846012.919,6.1,99,original,Universal Pictures
511,244761,0.0,990336.833786,5.8,112,original,Ego Film Arts
512,171274,18421821.0154,10234219.6378,6.3,148,rearrange,Ghoulardi Film Company
513,137094,55265463.0463,46560330.0822,5.9,105,original,Paramount Pictures
514,225574,46054552.5386,205227928.586,6.8,106,original,StudioCanal
515,262543,6447637.3554,0.0,5.4,110,original,Green Moon Productions
516,321068,0.0,0.0,5.3,93,original,Arrowstorm Entertainment
517,154400,11605747.2397,17186067.761,6.6,106,original,Fox Searchlight Pictures
518,97020,110530926.093,220490244.264,5.7,102,original,Columbia Pictures
519,157353,92109105.0771,94908538.4219,5.9,119,original,Alcon Entertainment
520,193610,36843642.0309,181253395.832,6.2,109,original,Twentieth Century Fox Film Corporation
521,82703,133558202.362,251377196.917,6.8,92,original,20th Century Fox
522,286532,0.0,0.0,4.7,88,original,Sycamore Pictures
523,189,59870918.3001,36298002.4298,6.2,102,original,Miramax Films
524,297270,0.0,0.0,7.0,77,original,Walt Disney Pictures
525,172385,94872378.2295,460719091.178,6.5,102,original,Blue Sky Studios
526,100042,36843642.0309,156435350.001,5.5,110,original,New Line Cinema
527,204922,0.0,13872052.1632,6.1,92,original,StudioCanal
528,152760,64476373.554,142754407.651,5.7,118,original,Columbia Pictures
529,227306,59870918.3001,150545826.583,7.2,137,original,Legendary Pictures
530,273895,18421821.0154,61517744.3585,7.5,127,original,Plan B Entertainment
531,265177,4513346.14878,3218356.60777,8.0,138,original,Téléfilm Canada
532,255343,15658547.8631,0.0,6.2,120,original,Nexus Factory
533,175112,0.0,18698148.3307,6.5,78,original,DisneyToon Studios
534,228970,13816365.7616,48358699.5668,6.9,115,original,Fox Searchlight Pictures
535,76649,119741836.6,108533660.812,5.1,105,original,Impact Pictures
536,239571,23948367.3201,33091313.2824,7.2,117,original,Relativity Media
537,196867,59870918.3001,123262077.116,6.1,119,original,Columbia Pictures
538,207933,0.0,0.0,6.6,112,original,Icon Productions
539,228326,46054552.5386,89748446.3497,7.3,95,original,Twentieth Century Fox Film Corporation
540,239563,11974183.66,50510085.4865,7.1,102,original,The Weinstein Company
541,136797,60792009.3509,187237211.342,6.2,130,original,DreamWorks SKG
542,286554,0.0,17143.346637,6.3,86,original,Demarest Films
543,262338,0.0,0.0,5.2,90,rearrange,Maguire Entertainment
544,170687,55265463.0463,99713420.9414,6.6,97,rearrange,Laika Entertainment
545,87093,9210910.50771,26604343.497,6.8,105,original,The Weinstein Company
546,241254,16579638.9139,245550715.734,4.6,93,original,Grindstone Entertainment Group
547,246080,0.0,1079112.51035,6.3,115,original,Cowboy Films
548,110416,0.0,789855.84004,8.0,93,original,Irish Film Board
549,253980,0.0,0.0,7.1,14,original,Marvel Studios
550,242095,3684364.20309,553479.928044,5.8,95,original,Automatik Entertainment
551,157825,0.0,0.0,6.1,91,rearrange,Why Not Productions
552,216282,46054552.5386,147929243.628,5.7,89,original,New Line Cinema
553,289720,23027276.2693,0.0,4.4,98,original,Media Max Productions
554,192102,25790549.4216,0.0,6.0,113,original,Wonderland Sound and Vision
555,218836,46054552.5386,139237453.589,5.9,83,original,Walt Disney Pictures
556,252178,0.0,1497553.12162,6.6,99,original,Screen Yorkshire
557,144336,32238186.777,16126939.2421,5.4,110,original,Open Road Films
558,188161,0.0,0.0,5.9,116,original,Media Rights Capital
559,255157,0.0,0.0,5.3,95,original,Code Entertainment
560,171372,0.0,594275.050683,6.8,95,original,Element Pictures
561,244506,921091.050771,0.0,6.7,111,original,Gotham Group
562,136835,12158401.8702,49582713.5158,5.8,84,original,Sony Pictures
563,284293,4605455.25386,38499379.6452,7.5,99,original,Killer Films
564,256274,4605455.25386,36935751.1359,6.1,93,original,Legendary Pictures
565,87492,22106185.2185,11141793.6774,6.5,134,original,Likely Story
566,277547,0.0,0.0,5.6,94,original,Wonderland Sound and Vision
567,226857,18421821.0154,31388867.1409,6.6,103,original,Universal Pictures
568,157845,11283365.372,2114293.58303,6.0,100,original,Porchlight Films
569,271674,13816365.7616,8386272.42742,6.9,107,rearrange,Qwerty Films
570,192149,0.0,4151783.83098,5.4,96,original,Timnick Films
571,187596,13816365.7616,54536.8800251,5.7,95,original,Lakeshore Entertainment
572,181886,0.0,3128693.92052,6.6,91,original,Rhombus Media
573,250546,5987091.83001,235130424.651,5.6,99,original,New Line Cinema
574,328763,0.0,0.0,3.3,88,original,FatFree Films
575,100241,59870918.3001,65539857.9125,5.1,92,original,Lakeshore Entertainment
576,225565,7368728.40617,23993576.311,6.0,94,original,Treehouse Pictures
577,192132,0.0,0.0,6.4,100,original,Tribeca Film
578,200505,24869458.3708,26556109.643,6.5,109,original,Summit Entertainment
579,254473,25790549.4216,63460252.6184,5.8,90,original,Canal+
580,242224,1842182.10154,6149637.68884,6.5,93,original,South Australian Film Corporation
581,286519,0.0,0.0,6.5,106,original,Informant Media
582,164251,0.0,162472.171537,5.4,102,original,2929 Productions
583,284689,0.0,1678458.16727,7.0,129,original,BBC Films
584,250066,9210910.50771,0.0,4.3,94,original,NGN Productions
585,169298,2763273.15231,0.0,4.4,87,original,Giant Ape Media
586,244772,0.0,4867329.72941,6.7,90,original,Duplass Brothers Productions
587,260339,0.0,0.0,6.3,93,original,BBC Films
588,283384,0.0,0.0,5.7,108,original,Darius Films
589,137321,55265463.0463,28369817.1358,5.9,118,rearrange,Village Roadshow Pictures
590,234200,0.0,6929951.94668,7.7,117,original,Calamity Films
591,244264,0.0,0.0,6.1,100,original,Anonymous Content
592,241848,4605455.25386,2180370.81284,6.6,99,original,HanWay Films
593,238215,0.0,0.0,5.4,98,original,Next Wednesday Productions
594,188166,0.0,237995.190063,6.7,90,original,Film Science
595,253344,0.0,0.0,5.5,99,original,Irish Dreamtime
596,256917,20724548.6424,14295354.2931,6.8,112,original,Hopscotch Features
597,171424,4605455.25386,6294225.03544,4.8,100,original,Worldview Entertainment
598,229297,0.0,29787463.7666,6.3,97,original,Perdido Productions
599,192712,0.0,0.0,4.2,90,original,Distant Horizons
600,218778,25790549.4216,92711635.8669,6.2,81,rearrange,Walt Disney Pictures
601,239678,18237602.8053,38037670.7818,6.5,103,rearrange,Spring Creek Productions
602,264656,14737456.8123,2238241.12137,6.2,122,rearrange,The Javelina Film Company
603,294652,0.0,0.0,6.1,108,original,Media House Capital
604,244509,0.0,393690.894739,6.3,109,original,Backup Media
605,146015,0.0,184592.173121,6.4,93,original,British Film Institute (BFI)
606,227783,0.0,0.0,5.4,85,original,Open Road Films
607,327833,8289819.45694,0.0,5.6,96,original,SC Films International
608,151368,0.0,0.0,5.1,101,original,Wild Bunch
609,230179,7829273.93156,6908182.88079,5.2,90,original,Head Gear Films
610,242076,0.0,52109.8051063,5.0,108,original,Red Granite Pictures
611,209451,36843642.0309,62032730.9705,6.7,134,original,Warner Bros.
612,222899,11513638.1346,45135933.6962,5.8,100,original,"Screen Gems, Inc."
613,198185,23027276.2693,35284812.406,6.6,124,original,Walt Disney Pictures
614,231576,5066000.77924,5050617.6376,6.3,120,original,Double Feature Films
615,244539,6171310.04017,1317763.51724,7.0,87,original,Paper Street Films
616,287587,0.0,100222.075052,5.0,90,original,Duplass Brothers Productions
617,285135,0.0,0.0,3.3,89,original,Cinetel Films
618,283350,0.0,34219.4536272,6.3,89,original,Wonderland Sound and Vision
619,97370,12250510.9753,4955701.047,6.0,108,original,Scottish Screen
620,177494,5526546.30463,3210119.2905,6.3,107,original,Warner Bros.
621,254375,0.0,1035716.22658,6.9,114,original,Wild Bunch
622,235260,20264003.117,62450032.1921,5.8,138,original,Hearst Entertainment Productions
623,250657,0.0,0.0,7.3,92,original,Atlas Films
624,242643,0.0,4210330.22035,7.4,75,original,Warner Bros. Animation
625,242042,5526546.30463,13881.7632262,6.5,90,original,WhiteFlame Productions
626,217993,3223818.6777,4748523.72132,7.0,79,original,DC Comics
627,157834,7829273.93156,709890.399376,5.7,107,original,Le Pacte
628,253306,0.0,0.0,6.4,109,original,Semi-Professional
629,288281,0.0,0.0,5.3,103,original,Reno Productions
630,232679,13816365.7616,27750597.0973,6.2,115,original,Mandalay Pictures
631,260202,0.0,0.0,6.3,95,original,BBC Films
632,256835,0.0,0.0,6.9,22,original,Pixar Animation Studios
633,293299,0.0,0.0,8.0,6,original,Walt Disney Animation Studios
634,270302,0.0,1976699.15969,5.9,107,original,HanWay Films
635,251852,0.0,0.0,4.3,88,original,New Artists Alliance
636,215211,27632731.5231,0.0,5.7,103,original,Gaumont
637,177047,1842182.10154,44571.5959468,5.2,91,original,Media House Capital
638,276844,0.0,0.0,6.2,96,original,Head Gear Films
639,226448,921091.050771,0.0,7.2,105,original,Night and Day Pictures
640,255268,5066000.77924,0.0,5.7,91,original,Silver Nitrate Films
641,297596,13816365.7616,0.0,4.4,94,original,TinRes Entertainment
642,193612,184218.210154,16427536.3854,5.1,98,original,Hammer Film Productions
643,242310,19342912.0662,0.0,5.2,98,original,Hannibal Pictures
644,157849,13816365.7616,29064894.5489,6.3,121,original,Senator Film Produktion
645,284296,0.0,23427297.8228,6.2,102,original,Paramount Pictures
646,239566,0.0,29393487.3336,6.3,139,original,Universal Studios
647,282813,5987091.83001,12771328.0936,4.7,89,original,Fox International Productions
648,184346,27632731.5231,0.0,6.0,118,original,Jerry Bruckheimer Films
649,246860,6079200.93509,1431375.4929,6.8,124,original,Pallas Film
650,245916,4605455.25386,2257452.31742,6.5,112,original,The Combine
651,273271,0.0,0.0,6.3,104,original,Uncooperative Pictures
652,245906,0.0,103158.513322,5.7,93,original,Lagniappe Films
653,246741,0.0,0.0,7.2,86,original,Unison Films
654,276902,4605455.25386,0.0,4.8,92,original,Kilburn Media
655,254191,921091.050771,8582.72641109,5.3,87,original,Fewlas Entertainment
656,253312,0.0,0.0,4.4,94,original,Rival Pictures
657,210479,1842182.10154,4269533.34764,6.8,85,original,IM Global
658,246400,0.0,0.0,6.8,97,original,British Film Institute (BFI)
659,227735,33159277.8278,48287768.1872,6.8,107,original,Alcon Entertainment
660,206821,0.0,0.0,5.1,86,original,Far Hills Pictures
661,152790,0.0,0.0,5.5,84,original,Landscape Entertainment
662,244536,0.0,0.0,5.3,98,original,IFC Films
663,288158,921091.050771,24410131.4489,4.9,90,rearrange,Vertigo Entertainment
664,203834,0.0,0.0,5.0,90,original,Lionsgate
665,145220,46054552.5386,74040166.0175,6.2,112,original,Buena Vista
666,258750,0.0,0.0,4.7,86,original,Maxam
667,297608,0.0,0.0,5.9,90,original,Bad Hat Harry Productions
668,246403,2579054.94216,1682561.6279,4.9,102,original,Phase 4 Films
669,243684,0.0,424772.191156,6.4,116,original,Paramount Pictures
670,287426,0.0,0.0,5.3,105,original,Bifrost Pictures
671,303623,0.0,0.0,6.3,85,original,Home Box Office (HBO)
672,228496,552654.630463,0.0,3.3,85,original,La.Lune Entertainment
673,276843,0.0,0.0,6.6,95,original,BBC Films
674,269173,0.0,0.0,4.7,97,original,Unstoppable Entertainment
675,286521,5526546.30463,940361.196645,5.9,92,original,Revelations Entertainment
676,184345,0.0,0.0,5.4,87,original,Automatik Entertainment
677,271714,0.0,26381683.5518,7.2,120,original,River Road Entertainment
678,236751,11053092.6093,93336884.4464,6.1,99,rearrange,TriStar Pictures
679,251994,4605455.25386,0.0,5.1,95,original,Windy Hill Pictures
680,243568,0.0,0.0,5.9,91,original,PeaceOut Productions
681,145221,0.0,0.0,3.8,119,original,International Traders
682,157823,0.0,0.0,5.8,112,original,Film Science
683,242022,0.0,0.0,5.9,96,original,Channel 4 Television Corporation
684,285733,0.0,0.0,6.7,81,original,Mattel Playground Productions
685,284294,0.0,0.0,5.4,120,original,KSM Film
686,293310,0.0,0.0,7.8,114,original,Participant Media
687,283227,0.0,0.0,5.9,117,original,BBC Films
688,214314,0.0,0.0,7.4,78,original,Disneynature
689,188207,64476373.554,56443954.8334,4.4,99,original,Millennium Films
690,157851,0.0,1232756.02417,5.6,112,original,Integral Film
691,254474,0.0,13767.5479359,4.8,85,original,BenderSpink
692,253235,27632731.5231,23315013.1394,5.7,94,original,Castle Rock Entertainment
693,245700,0.0,4978957.67495,6.1,150,original,Film4
694,258805,0.0,0.0,4.6,88,original,2DS Productions
695,290555,16579638.9139,0.0,5.3,90,original,Copperheart Entertainment
696,313867,0.0,0.0,6.8,87,rearrange,British Broadcasting Corporation (BBC)
697,203739,0.0,0.0,5.8,104,original,Kintop Pictures
