,id,popularity,vote_average,budget_adj,revenue_adj
585,345468,0.073883,5.0,0.0,0.0
586,269033,0.070776,3.3,9.199995952,0.0
587,319091,0.062536,7.8,0.0,0.0
588,323435,0.061776,5.0,0.0,0.0
589,318225,0.0608,7.2,0.0,0.0
590,363480,0.059943,6.9,0.0,0.0
591,291290,0.055242,4.6,0.0,0.0
592,352552,0.054828,6.8,0.0,0.0
593,343981,0.052542,6.0,0.0,0.0
594,366929,0.052217,5.6,0.0,0.0
595,341051,0.028725,4.6,0.0,0.0
596,319067,0.051262,7.2,919999.5952,0.0
597,332177,0.051107,5.9,0.0,0.0
598,254800,0.049351,5.7,0.0,0.0
599,291151,0.048863,4.9,0.0,0.0
600,332479,0.047256,7.6,0.0,0.0
601,299780,0.046453,4.9,0.0,0.0
602,348296,0.03884,5.2,0.0,0.0
603,357974,0.038804,6.0,0.0,0.0
604,347258,0.037487,4.7,0.0,0.0
605,312793,0.037147,3.9,0.0,0.0
606,340361,0.036987,6.3,0.0,0.0
607,306943,0.079539,4.0,0.0,0.0
608,324325,0.034534,7.4,0.0,0.0
609,321640,0.033378,8.4,0.0,0.0
610,309919,0.056244,4.2,1839999.1904,0.0
611,303867,0.032678,8.2,0.0,0.0
612,325365,0.030819,6.4,0.0,0.0
613,330916,0.030113,6.8,0.0,0.0
614,273599,0.030005,6.5,0.0,0.0
615,333620,0.028082,5.5,0.0,0.0
616,325843,0.026797,6.6,0.0,0.0
617,253303,0.025288,6.1,0.0,12589.2744607
618,356846,0.025252,7.0,0.0,0.0
619,331501,0.023026,4.5,0.0,0.0
620,361043,0.129696,5.0,0.0,0.0
621,329289,0.019804,4.2,0.0,0.0
622,334682,0.019133,6.0,0.0,0.0
623,356335,0.018224,6.8,0.0,0.0
624,339928,0.017625,6.5,0.0,674042.303421
625,367735,0.01705,6.7,0.0,0.0
626,266764,0.014647,6.7,0.0,0.0
627,328346,0.030371,6.7,0.0,0.0
628,333346,0.00392,6.1,0.0,0.0
629,157336,24.949134,8.0,151980023.377,572690645.123
630,118340,14.311205,7.9,156585478.631,712291130.17
631,100402,12.971027,7.6,156585478.631,658365092.86
632,245891,11.422751,7.0,18421821.0154,72526614.4654
633,131631,10.739009,6.6,115136381.346,692752790.215
634,122917,10.174599,7.1,230272762.693,879752289.142
635,177572,8.691294,7.8,151980023.377,600648487.707
636,205596,8.110711,8.0,12895274.7108,215126072.495
637,198663,7.137273,7.0,31317095.7262,320834306.773
638,194662,6.907148,7.3,16579638.9139,95070499.3879
639,210577,6.438727,7.9,56186554.0971,340186892.137
640,228150,6.415818,7.4,62634191.4525,195103577.61
641,181533,6.286692,6.1,116978563.448,321851579.072
642,157350,6.14502,6.9,78292739.3156,265963102.014
643,127585,6.052479,7.6,230272762.693,687133923.876
644,240832,5.947136,6.3,36843642.0309,426796807.314
645,98566,5.787396,5.8,115136381.346,439544649.428
646,225886,5.701683,5.3,36843642.0309,116121496.515
647,242582,5.522641,7.6,7829273.93156,35643660.2685
648,91314,4.983782,5.9,193429120.662,226127852.964
649,120467,4.93082,7.9,27632731.5231,160822790.372
650,244786,4.780419,8.2,3039600.46755,12888912.7349
651,119450,4.452507,7.4,156585478.631,652316682.156
652,156022,4.145209,7.2,50660007.7924,177154121.56
653,227159,4.105685,6.1,38685824.1324,98230083.939
654,102382,4.101979,6.6,184218210.154,650030010.989
655,137113,3.990452,7.7,163954207.037,341302234.843
656,228967,3.989231,6.1,40528006.2339,10413095.5199
657,190859,3.863074,7.5,54160153.7854,499514514.092
658,147441,3.81374,5.6,128952747.108,246881718.093
659,124905,3.689601,6.2,147374568.123,487327232.333
660,102651,3.582315,7.0,165796389.139,698565011.988
661,254904,3.573028,6.0,13816365.7616,29987149.8588
662,242512,3.489314,4.9,4605455.25386,94439261.8745
663,82702,3.489106,7.7,133558202.362,561057788.331
664,270303,3.393741,6.6,1842182.10154,12434729.1854
665,138103,3.34625,6.2,82898194.5694,189903685.193
666,137106,3.327799,7.5,55265463.0463,432139714.775
667,72784,3.280948,6.4,11974183.66,0.0
668,68737,3.260581,5.1,87503649.8233,105168898.624
669,266856,3.170271,7.8,13816365.7616,111638022.27
670,193893,3.14993,6.4,15658547.8631,125840630.063
671,49017,3.028769,6.1,64476373.554,198522018.221
672,270946,3.007018,6.5,121584018.702,344075490.78
673,224141,2.996038,5.6,46054552.5386,196102469.537
674,53182,2.979181,6.1,101320015.585,310941963.895
675,227156,2.881991,6.3,23027276.2693,61695098.5982
676,187017,2.805019,7.0,46054552.5386,173571884.248
677,169917,2.777996,6.2,25790549.4216,48985095.8257
678,116149,2.721864,7.1,50660007.7924,238753457.085
679,284276,2.692691,6.1,6447637.3554,2174033.70641
680,212778,2.67235,7.2,10132001.5585,42340653.5509
681,238636,2.611251,6.6,8289819.45694,100198906.849
682,218043,2.601775,3.8,14737456.8123,18129765.1494
683,85350,2.595951,7.6,3684364.20309,40849467.0107
684,241239,2.576396,6.4,18421821.0154,11059604.723
685,184315,2.549403,5.6,92109105.0771,224193561.758
686,86834,2.526779,5.5,115136381.346,334022131.055
687,205587,2.523101,7.2,46054552.5386,77113179.0629
688,256092,2.493306,4.0,11053092.6093,0.0
689,232672,2.445165,6.7,36843642.0309,113749780.09
690,195589,2.376309,6.2,16579638.9139,246997381.338
691,249164,2.361267,7.2,10132001.5585,72650912.0183
692,243683,2.303556,6.7,41449097.2847,79366405.4145
693,200727,2.295091,7.6,0.0,4089120.16462
694,222935,2.293859,7.8,11053092.6093,281072099.323
695,244267,2.260131,7.5,0.0,309921.348035
696,168530,2.165462,6.1,23027276.2693,141846012.919
697,244761,2.161064,5.8,0.0,990336.833786
698,171274,2.160156,6.3,18421821.0154,10234219.6378
699,137094,2.141491,5.9,55265463.0463,46560330.0822
700,225574,2.136758,6.8,46054552.5386,205227928.586
701,206487,2.116264,7.2,5066000.77924,2763273.15231
702,262543,2.103532,5.4,6447637.3554,0.0
703,321068,2.078514,5.3,0.0,0.0
704,154400,1.957672,6.6,11605747.2397,17186067.761
705,97020,1.940735,5.7,110530926.093,220490244.264
706,157353,1.904422,5.9,92109105.0771,94908538.4219
707,193610,1.900038,6.2,36843642.0309,181253395.832
708,82703,1.894706,6.8,133558202.362,251377196.917
709,286532,1.875208,4.7,0.0,0.0
710,189,1.840817,6.2,59870918.3001,36298002.4298
711,297270,1.827148,7.0,0.0,0.0
712,172385,1.811692,6.5,94872378.2295,460719091.178
713,100042,1.805954,5.5,36843642.0309,156435350.001
714,204922,1.7894,6.1,0.0,13872052.1632
715,152760,1.779861,5.7,64476373.554,142754407.651
716,227306,1.769987,7.2,59870918.3001,150545826.583
717,273895,1.754707,7.5,18421821.0154,61517744.3585
718,265177,1.737699,8.0,4513346.14878,3218356.60777
719,255343,1.655717,6.2,15658547.8631,0.0
720,175112,1.649733,6.5,0.0,18698148.3307
721,228970,1.649321,6.9,13816365.7616,48358699.5668
722,76649,1.638781,5.1,119741836.6,108533660.812
723,239571,1.63015,7.2,23948367.3201,33091313.2824
724,196867,1.58801,6.1,59870918.3001,123262077.116
725,207933,1.570083,6.6,0.0,0.0
726,228326,1.545055,7.3,46054552.5386,89748446.3497
727,239563,1.542392,7.1,11974183.66,50510085.4865
728,136797,1.541069,6.2,60792009.3509,187237211.342
729,286554,1.53689,6.3,0.0,17143.346637
730,262338,1.466453,5.2,0.0,0.0
731,228194,1.449046,7.2,20264003.117,81867328.8083
732,170687,1.440084,6.6,55265463.0463,99713420.9414
733,87093,1.398713,6.8,9210910.50771,26604343.497
734,241254,1.394382,4.6,16579638.9139,245550715.734
735,246080,1.384508,6.3,0.0,1079112.51035
736,110416,1.37667,8.0,0.0,789855.84004
737,253980,1.375493,7.1,0.0,0.0
738,242095,1.319416,5.8,3684364.20309,553479.928044
739,157825,1.315737,6.1,0.0,0.0
740,216282,1.3155,5.7,46054552.5386,147929243.628
741,289720,1.312103,4.4,23027276.2693,0.0
742,192102,1.304588,6.0,25790549.4216,0.0
743,218836,1.240895,5.9,46054552.5386,139237453.589
744,252178,1.220073,6.6,0.0,1497553.12162
745,144336,1.214094,5.4,32238186.777,16126939.2421
746,188161,1.211609,5.9,0.0,0.0
747,255157,1.197444,5.3,0.0,0.0
748,171372,1.196549,6.8,0.0,594275.050683
749,244506,1.191423,6.7,921091.050771,0.0
750,136835,1.146492,5.8,12158401.8702,49582713.5158
751,284293,1.142614,7.5,4605455.25386,38499379.6452
752,256274,1.140302,6.1,4605455.25386,36935751.1359
753,87492,1.136851,6.5,22106185.2185,11141793.6774
754,277547,1.111485,5.6,0.0,0.0
755,226857,1.077877,6.6,18421821.0154,31388867.1409
756,157845,1.052381,6.0,11283365.372,2114293.58303
757,184098,1.041267,6.2,22106185.2185,64643485.2612
758,271674,1.039133,6.9,13816365.7616,8386272.42742
759,192149,1.038367,5.4,0.0,4151783.83098
760,187596,1.027357,5.7,13816365.7616,54536.8800251
761,181886,1.026924,6.6,0.0,3128693.92052
762,250546,1.018115,5.6,5987091.83001,235130424.651
763,328763,1.014673,3.3,0.0,0.0
764,261103,0.999341,5.6,0.0,0.0
765,100241,0.989916,5.1,59870918.3001,65539857.9125
766,225565,0.988081,6.0,7368728.40617,23993576.311
767,192132,0.984445,6.4,0.0,0.0
768,200505,0.98174,6.5,24869458.3708,26556109.643
769,254473,0.979655,5.8,25790549.4216,63460252.6184
770,242224,0.967846,6.5,1842182.10154,6149637.68884
771,226486,0.966048,5.1,18421821.0154,92593075.7901
772,286519,0.965197,6.5,0.0,0.0
773,164251,0.965064,5.4,0.0,162472.171537
774,284689,0.956582,7.0,0.0,1678458.16727
775,250066,0.954807,4.3,9210910.50771,0.0
776,169298,0.944954,4.4,2763273.15231,0.0
777,244772,0.929125,6.7,0.0,4867329.72941
778,260339,0.928771,6.3,0.0,0.0
779,283384,0.926802,5.7,0.0,0.0
780,137321,0.92537,5.9,55265463.0463,28369817.1358
781,234200,0.920514,7.7,0.0,6929951.94668
782,244264,0.916578,6.1,0.0,0.0
783,241848,0.916435,6.6,4605455.25386,2180370.81284
784,259611,0.900955,6.1,0.0,0.0
785,238215,0.897075,5.4,0.0,0.0
786,188166,0.896627,6.7,0.0,237995.190063
787,253344,0.894732,5.5,0.0,0.0
788,256917,0.893121,6.8,20724548.6424,14295354.2931
789,171424,0.890965,4.8,4605455.25386,6294225.03544
790,229297,0.889247,6.3,0.0,29787463.7666
791,192712,0.887576,4.2,0.0,0.0
792,218778,0.876514,6.2,25790549.4216,92711635.8669
793,239678,0.876066,6.5,18237602.8053,38037670.7818
794,264656,0.870104,6.2,14737456.8123,2238241.12137
795,294652,0.86636,6.1,0.0,0.0
796,244509,0.863235,6.3,0.0,393690.894739
797,146015,0.861117,6.4,0.0,184592.173121
798,227783,0.833734,5.4,0.0,0.0
799,327833,0.829686,5.6,8289819.45694,0.0
800,151368,0.81219,5.1,0.0,0.0
801,230179,0.805839,5.2,7829273.93156,6908182.88079
802,242076,0.800344,5.0,0.0,52109.8051063
803,209451,0.797723,6.7,36843642.0309,62032730.9705
804,222899,0.796721,5.8,11513638.1346,45135933.6962
805,198185,0.786398,6.6,23027276.2693,35284812.406
806,231576,0.778247,6.3,5066000.77924,5050617.6376
807,244539,0.777096,7.0,6171310.04017,1317763.51724
808,240745,0.774259,3.5,0.0,0.0
809,287587,0.766932,5.0,0.0,100222.075052
810,285135,0.763771,3.3,0.0,0.0
811,283350,0.760779,6.3,0.0,34219.4536272
812,97370,0.757089,6.0,12250510.9753,4955701.047
813,177494,0.751773,6.3,5526546.30463,3210119.2905
814,254375,0.747577,6.9,0.0,1035716.22658
815,235260,0.740796,5.8,20264003.117,62450032.1921
816,250657,0.73558,7.3,0.0,0.0
817,242643,0.72975,7.4,0.0,4210330.22035
818,242042,0.728025,6.5,5526546.30463,13881.7632262
819,217993,0.72546,7.0,3223818.6777,4748523.72132
820,157834,0.722877,5.7,7829273.93156,709890.399376
821,253306,0.722465,6.4,0.0,0.0
822,288281,0.716104,5.3,0.0,0.0
823,232679,0.714661,6.2,13816365.7616,27750597.0973
824,260202,0.708006,6.3,0.0,0.0
825,256835,0.707208,6.9,0.0,0.0
826,293299,0.7057,8.0,0.0,0.0
827,289891,0.704138,5.5,0.0,0.0
828,270302,0.699699,5.9,0.0,1976699.15969
829,251852,0.691851,4.3,0.0,0.0
830,215211,0.688635,5.7,27632731.5231,0.0
831,177047,0.688179,5.2,1842182.10154,44571.5959468
832,276844,0.684152,6.2,0.0,0.0
833,226448,0.680611,7.2,921091.050771,0.0
834,255268,0.678616,5.7,5066000.77924,0.0
835,201086,0.676471,5.8,0.0,0.0
836,297596,0.671825,4.4,13816365.7616,0.0
837,193612,0.667732,5.1,184218.210154,16427536.3854
838,242310,0.662295,5.2,19342912.0662,0.0
839,157849,0.660405,6.3,13816365.7616,29064894.5489
840,284296,0.649574,6.2,0.0,23427297.8228
841,239566,0.648465,6.3,0.0,29393487.3336
842,282813,0.646337,4.7,5987091.83001,12771328.0936
843,184346,0.641676,6.0,27632731.5231,0.0
844,246860,0.635214,6.8,6079200.93509,1431375.4929
845,245916,0.632048,6.5,4605455.25386,2257452.31742
846,157832,0.631167,7.0,0.0,12239213.7935
847,273271,0.628637,6.3,0.0,0.0
848,245906,0.623706,5.7,0.0,103158.513322
849,246741,0.622166,7.2,0.0,0.0
850,276902,0.621645,4.8,4605455.25386,0.0
851,254191,0.615729,5.3,921091.050771,8582.72641109
852,209276,0.609613,6.9,0.0,50581.7150531
853,253312,0.609054,4.4,0.0,0.0
854,210479,0.602735,6.8,1842182.10154,4269533.34764
855,246400,0.600919,6.8,0.0,0.0
856,227735,0.599079,6.8,33159277.8278,48287768.1872
857,206821,0.593558,5.1,0.0,0.0
858,252830,0.593438,3.1,0.0,0.0
859,152790,0.59318,5.5,0.0,0.0
860,244536,0.593065,5.3,0.0,0.0
861,288158,0.590257,4.9,921091.050771,24410131.4489
862,244517,0.5847,5.2,0.0,156563.372446
863,203834,0.582629,5.0,0.0,0.0
864,145220,0.574398,6.2,46054552.5386,74040166.0175
865,290542,0.571844,7.3,0.0,10579.6518092
866,263986,0.571571,4.1,0.0,0.0
867,239568,0.561727,5.3,18421821.0154,0.0
868,258750,0.560295,4.7,0.0,0.0
869,297608,0.56021,5.9,0.0,0.0
870,246403,0.559472,4.9,2579054.94216,1682561.6279
871,243684,0.557453,6.4,0.0,424772.191156
872,287426,0.552627,5.3,0.0,0.0
873,303623,0.550723,6.3,0.0,0.0
874,228496,0.550625,3.3,552654.630463,0.0
875,276843,0.55046,6.6,0.0,0.0
876,269173,0.550453,4.7,0.0,0.0
877,227300,0.550197,5.8,0.0,0.0
878,286521,0.548656,5.9,5526546.30463,940361.196645
879,184345,0.548529,5.4,0.0,0.0
880,271714,0.5415,7.2,0.0,26381683.5518
881,236751,0.540852,6.1,11053092.6093,93336884.4464
882,251994,0.539017,5.1,4605455.25386,0.0
883,256474,0.536511,5.2,9210910.50771,0.0
884,243568,0.535291,5.9,0.0,0.0
885,145221,0.533347,3.8,0.0,0.0
886,157823,0.5252,5.8,0.0,0.0
887,286875,0.524765,6.3,0.0,0.0
888,242022,0.519107,5.9,0.0,0.0
889,285733,0.518405,6.7,0.0,0.0
890,284294,0.514113,5.4,0.0,0.0
891,293310,0.512588,7.8,0.0,0.0
892,283227,0.506605,5.9,0.0,0.0
893,214314,0.502296,7.4,0.0,0.0
894,272692,0.501533,5.6,0.0,0.0
895,287084,0.498787,5.8,0.0,0.0
896,188207,0.49584,4.4,64476373.554,56443954.8334
897,157851,0.495519,5.6,0.0,1232756.02417
898,254474,0.494022,4.8,0.0,13767.5479359
899,155084,0.491273,6.2,4605455.25386,0.0
900,280000,0.487316,4.8,0.0,0.0
901,253235,0.485296,5.7,27632731.5231,23315013.1394
902,245700,0.484272,6.1,0.0,4978957.67495
903,258805,0.481391,4.6,0.0,0.0
904,286873,0.480362,5.3,0.0,0.0
905,290555,0.480194,5.3,16579638.9139,0.0
906,313867,0.476645,6.8,0.0,0.0
907,255798,0.472728,5.2,0.0,0.0
908,203739,0.472703,5.8,0.0,0.0
909,157829,0.472242,6.4,0.0,907281.132647
910,244566,0.470651,4.8,2210618.52185,81307.4703247
911,283686,0.466921,4.5,0.0,0.0
912,280690,0.466373,6.2,0.0,0.0
913,245473,0.466284,6.1,0.0,0.0
914,253310,0.465438,5.1,0.0,0.0
915,250538,0.461037,7.1,0.0,0.0
916,256731,0.46087,5.7,0.0,0.0
917,312791,0.460188,4.9,2901436.80993,0.0
918,253272,0.457089,5.8,0.0,0.0
919,193726,0.453382,5.4,0.0,6605.14392508
920,248504,0.452644,4.7,0.0,0.0
921,244268,0.451125,6.4,0.0,2083713.36015
922,267863,0.449196,6.1,0.0,0.0
923,52653,0.447229,3.6,0.0,137552.974249
924,230266,0.446458,5.4,5066000.77924,4605455.25386
925,261375,0.445011,6.3,0.0,0.0
926,190469,0.444337,5.7,2486945.83708,0.0
927,259018,0.43549,5.0,0.0,0.0
928,259072,0.430844,4.9,1105309.26093,0.0
929,284537,0.430708,5.7,0.0,0.0
930,312526,0.430488,4.1,0.0,0.0
931,258099,0.428819,6.0,0.0,0.0
932,275060,0.427602,6.1,0.0,0.0
933,285843,0.421838,5.4,0.0,0.0
934,250535,0.416516,6.5,0.0,0.0
935,243531,0.413991,5.3,0.0,0.0
936,277597,0.413295,4.2,0.0,0.0
937,240916,0.411465,5.5,7368728.40617,0.0
938,254024,0.409047,4.2,0.0,0.0
939,239562,0.408464,6.0,0.0,15048675.9777
940,244783,0.407983,5.7,5526546.30463,29706.1074784
941,250388,0.40674,5.6,0.0,0.0
942,252171,0.403579,7.0,921091.050771,363830.965055
943,253254,0.269741,5.9,0.0,7599.92225992
944,210947,0.401153,6.1,292906.954145,111616.892441
945,254263,0.400689,5.6,27632731.5231,0.0
946,235271,0.399827,5.3,0.0,0.0
947,241771,0.398601,6.9,6447637.3554,13465178.6134
948,259956,0.398291,6.5,0.0,0.0
949,299582,0.397644,6.1,0.0,0.0
950,141043,0.669807,6.2,0.0,6610068.99893
951,298865,0.39199,4.8,0.0,0.0
952,266537,0.390044,6.0,0.0,0.0
953,228358,0.444439,4.5,0.0,0.0
954,252680,0.386307,5.7,4605455.25386,9606709.77987
955,251519,0.382465,6.8,0.0,0.0
956,238603,0.382434,5.7,11974183.66,41725424.5999
957,259963,0.380607,5.6,0.0,116195.636055
958,270938,0.380414,5.4,0.0,0.0
959,258086,0.336024,5.2,0.0,0.0
960,275318,0.379113,5.0,0.0,0.0
961,245859,0.378725,6.7,0.0,0.0
962,256740,0.375458,4.9,3223818.6777,0.0
963,249260,0.389417,3.8,0.0,0.0
964,215379,0.510296,5.4,0.0,0.0
965,293633,0.366176,5.3,2302727.62693,0.0
966,297961,0.363927,4.9,0.0,0.0
967,233470,0.363776,6.0,0.0,0.0
968,248774,0.360727,6.7,0.0,2877454.36224
969,292177,0.360228,6.7,0.0,0.0
970,242166,0.359568,3.8,23027276.2693,0.0
971,156597,0.358186,5.3,0.0,0.0
972,313074,0.35561,5.6,0.0,0.0
973,275985,0.354648,3.9,0.0,0.0
974,286654,0.352393,5.1,0.0,0.0
975,238475,0.351449,3.8,0.0,0.0
976,284536,0.350612,5.6,23027276.2693,36080177.2916
977,257447,0.350213,5.4,0.0,0.0
978,283691,0.347108,5.2,0.0,0.0
979,270005,0.346944,3.9,0.0,0.0
980,254023,0.346216,4.7,1842182.10154,0.0
981,208869,0.34388,6.0,9.21091050771,0.0
982,268060,0.343814,5.3,0.0,0.0
983,209185,0.34162,6.7,11697856.3448,3159358.88379
984,282041,0.340735,7.2,0.0,0.0
985,157847,0.340308,6.5,3684364.20309,2178810.4846
986,300706,0.340101,5.3,4605455.25386,0.0
987,265016,0.339749,4.6,0.0,0.0
988,146243,0.338489,5.1,0.0,0.0
989,289314,0.369555,7.1,0.0,0.0
990,254194,0.539598,5.8,0.0,0.0
991,261101,0.333035,5.3,0.0,0.0
992,253295,0.33291,6.6,0.0,0.0
993,82657,0.332041,4.3,0.0,0.0
994,287415,0.331919,4.7,1381636.57616,0.0
995,259954,0.330645,7.1,0.0,0.0
996,94590,0.330541,5.8,300208.442905,0.0
997,287663,0.330431,6.8,0.0,0.0
998,199575,0.276845,6.1,0.0,0.0
999,174337,0.460808,5.9,0.0,12682.5026781
1000,299939,0.324403,4.0,0.0,0.0
1001,236399,0.303538,6.4,0.0,0.0
1002,279171,0.323009,5.9,0.0,0.0
1003,271164,0.362439,6.0,0.0,929951.94668
1004,270654,0.318941,4.8,460545.525386,13816365.7616
1005,206296,0.318608,5.4,0.0,0.0
1006,157099,0.317225,5.9,4605455.25386,69213.5448281
1007,157424,0.404018,4.6,0.0,0.0
1008,211076,0.316313,5.4,0.0,0.0
1009,276401,0.315839,6.4,0.0,0.0
1010,241843,0.689942,5.2,0.0,0.0
1011,297680,0.309771,4.7,0.0,0.0
1012,126172,0.309634,3.9,0.0,0.0
1013,249923,0.309101,5.6,0.0,0.0
1014,293894,0.512023,5.0,0.0,0.0
1015,212231,0.308899,6.3,0.0,0.0
1016,256687,0.43435,4.4,0.0,0.0
1017,268171,0.306919,6.5,9210910.50771,0.0
1018,289727,0.306026,5.8,0.0,4102101.1008
1019,253849,0.304992,6.2,0.0,0.0
1020,330115,0.12871,5.9,0.0,0.0
1021,276496,0.302498,4.4,0.0,0.0
1022,290999,0.301497,6.0,0.0,0.0
1023,249660,0.300442,6.1,15658547.8631,27438381.3114
1024,302828,0.299103,6.5,0.0,0.0
1025,305091,0.298899,6.4,0.0,0.0
1026,99367,0.296822,5.6,0.0,0.0
1027,294308,0.29562,4.1,0.0,0.0
1028,281418,0.29364,5.0,0.0,0.0
1029,299969,0.293107,7.7,0.0,0.0
1030,290729,0.292497,5.5,0.0,0.0
1031,285549,0.292107,5.1,0.0,0.0
1032,259910,0.291253,6.3,0.0,0.0
1033,267806,0.290104,4.2,0.0,2538.52693593
1034,276908,0.290033,6.7,0.0,0.0
1035,242090,0.289951,6.8,0.0,0.0
1036,289416,0.289238,4.7,0.0,0.0
1037,265010,0.289102,5.7,0.0,0.0
1038,276901,0.288414,5.0,0.0,0.0
1039,257117,0.288035,7.4,0.0,0.0
1040,113833,0.286381,7.8,0.0,0.0
1041,243526,0.285328,6.8,0.0,0.0
1042,79316,0.283225,4.5,6447637.3554,33559008.3165
1043,285387,0.280438,5.3,0.0,0.0
1044,258284,0.280105,5.6,0.0,0.0
1045,284284,0.38421,4.8,0.0,0.0
1046,294093,0.279115,4.3,0.0,0.0
1047,304336,0.278064,3.8,0.0,0.0
1048,276488,0.277049,5.4,0.0,0.0
1049,319389,0.275803,4.9,0.0,0.0
1050,278774,0.272995,5.5,0.0,0.0
1051,286709,0.271697,5.2,4605455.25386,0.0
1052,282672,0.270806,5.6,0.0,0.0
1053,306650,0.269528,5.8,0.0,0.0
1054,253675,0.269468,7.2,0.0,0.0
1055,305932,0.269274,6.3,0.0,0.0
1056,255491,0.269033,3.7,0.0,0.0
1057,114750,0.205077,6.2,921091.050771,0.0
1058,252102,0.267446,5.8,0.0,0.0
1059,209269,0.264523,5.1,0.0,0.0
1060,269650,0.264059,6.4,0.0,0.0
1061,216580,0.261284,5.6,0.0,0.0
1062,114155,0.259735,6.1,0.0,0.0
1063,259074,0.258304,4.4,0.0,0.0
1064,249021,0.258209,3.0,0.0,0.0
1065,258893,0.256655,6.2,0.0,0.0
1066,304613,0.255838,4.6,2763273.15231,0.0
1067,269100,0.252762,6.0,0.0,0.0
1068,124470,0.24687,4.5,0.0,0.0
1069,282296,0.751476,6.0,4605455.25386,3697062.36431
1070,293262,0.431184,6.6,0.0,6636.46102081
1071,274820,0.374265,5.6,0.0,0.0
1072,275619,0.634232,2.4,0.0,0.0
1073,244403,0.240398,7.1,4605455.25386,0.0
1074,251232,0.239934,6.6,0.0,0.0
1075,283589,0.239862,6.2,0.0,0.0
1076,286548,0.237126,4.2,0.0,0.0
1077,289394,0.342044,7.1,0.0,0.0
1078,200511,0.23282,5.0,0.0,0.0
1079,214087,0.232365,7.0,0.0,0.0
1080,250766,0.232241,7.7,0.0,0.0
1081,260001,0.231578,6.1,0.0,7612.81753463
1082,180305,0.230637,4.9,0.0,0.0
1083,254193,0.229926,5.6,0.0,0.0
1084,253251,0.228495,6.2,0.0,0.0
1085,289712,0.227613,4.1,0.0,0.0
1086,286668,0.321453,4.9,6447637.3554,0.0
1087,263855,0.226863,6.2,0.0,0.0
1088,169607,0.226028,7.8,0.0,1384967.2414
1089,243352,0.129935,7.2,0.0,1064781.25469
1090,270771,0.433273,5.5,0.0,0.0
1091,249170,0.223067,7.0,0.0,0.0
1092,225044,0.345226,7.4,0.0,25982.1363602
1093,230779,0.221957,5.3,9210910.50771,0.0
1094,244260,0.221564,5.0,0.0,0.0
1095,209416,0.253943,7.6,0.0,0.0
1096,250658,0.220064,7.8,0.0,0.0
1097,256346,0.219862,6.8,0.0,0.0
1098,253292,0.219679,6.9,0.0,0.0
1099,262788,0.217873,4.9,5526546.30463,0.0
1100,267793,0.217415,6.1,0.0,0.0
1101,284274,0.21533,6.2,0.0,0.0
1102,265019,0.212841,5.1,0.0,0.0
1103,272160,0.212083,4.9,0.0,0.0
1104,263614,0.211791,7.9,0.0,0.0
1105,301959,0.210808,7.9,0.0,0.0
1106,287950,0.209046,2.8,0.0,0.0
1107,271665,0.171104,4.9,0.0,0.0
1108,223954,0.208431,5.2,0.0,0.0
1109,258193,0.492782,4.6,0.0,0.0
1110,281298,0.205343,6.8,0.0,0.0
1111,305127,0.203043,6.1,0.0,0.0
1112,264170,0.202776,7.6,0.0,0.0
1113,256969,0.202449,5.9,0.0,0.0
1114,213927,0.20162,5.3,0.0,0.0
1115,294741,0.201445,4.8,0.0,0.0
1116,298093,0.222714,5.5,0.0,0.0
1117,298445,0.199012,6.2,0.0,0.0
1118,245685,0.198531,4.9,0.0,0.0
1119,250574,0.197336,5.9,0.0,0.0
1120,279914,0.376205,5.0,11053092.6093,0.0
1121,261037,0.56672,4.6,1842182.10154,0.0
1122,277702,0.196408,5.8,0.0,0.0
1123,267480,0.195167,7.8,0.0,141402.21375
1124,241765,0.194413,4.7,3684364.20309,0.0
1125,295799,0.194283,7.5,0.0,0.0
1126,268321,0.193689,6.7,0.0,0.0
1127,339992,0.161001,3.8,144298.124014,0.0
1128,266040,0.370212,5.0,0.0,0.0
1129,256690,0.310285,3.4,0.0,0.0
1130,286987,0.191091,5.8,0.0,0.0
1131,251321,0.19104,5.1,7368728.40617,48897.0395213
1132,285423,0.189201,5.4,0.0,0.0
1133,281778,0.188264,4.9,0.0,0.0
1134,260063,0.083295,4.7,0.0,0.0
1135,271185,0.186933,5.4,875036.498233,0.0
1136,277688,0.131462,5.1,0.0,0.0
1137,197696,0.186159,5.5,0.0,0.0
1138,262481,0.18545,7.1,0.0,0.0
1139,256766,0.184506,5.8,5526546.30463,0.0
1140,251768,0.184395,5.8,0.0,0.0
1141,301056,0.183417,5.2,16.5796389139,0.0
1142,146229,0.182975,6.1,6355528.25032,0.0
1143,259453,0.182618,5.2,0.0,0.0
1144,266102,0.181227,6.5,0.0,0.0
1145,226140,0.18041,4.1,0.0,0.0
1146,266084,0.180139,6.0,0.0,0.0
